chrom	pos	n_donors	max_indel_reads	max_indel_fraction	blacklisted
chr8	17553540	0	0	0.0	0
chr8	17577318	0	0	0.0	0
chr8	17606595	0	0	0.0	0
chr8	17628821	0	0	0.0	0
chr8	17634351	0	0	0.0	0
chr8	17665187	0	0	0.0	0
chr8	17672763	0	0	0.0	0
chr8	17722253	1	10	0.3448	1
chr8	17746351	0	0	0.0	0
chr8	17797979	0	0	0.0	0
chr8	17887489	0	0	0.0	0
chr8	17929677	0	0	0.0	0
chr8	17945448	0	0	0.0	0
chr8	18213432	0	0	0.0	0
chr8	18448842	0	0	0.0	0
chr8	18459185	0	0	0.0	0
chr8	18564806	0	0	0.0	0
chr8	18828206	0	0	0.0	0
chr8	18903326	0	0	0.0	0
chr8	18963646	0	0	0.0	0
chr8	18966908	0	0	0.0	0
chr8	19053346	0	0	0.0	0
chr8	19058966	0	0	0.0	0
chr8	19167122	0	0	0.0	0
chr8	19474217	0	0	0.0	0
chr8	19671496	0	0	0.0	0
chr8	19678411	0	0	0.0	0
chr8	19810592	0	0	0.0	0
chr8	19860049	0	0	0.0	0
chr8	20087569	0	1	0.0222	0
chr8	20159912	0	0	0.0	0
chr8	20243080	0	0	0.0	0
chr8	20272941	0	0	0.0	0
chr8	20396903	0	0	0.0	0
chr8	20406237	0	0	0.0	0
chr8	20463353	0	0	0.0	0
chr8	20503906	0	0	0.0	0
chr8	20557382	0	0	0.0	0
chr8	20650469	0	0	0.0	0
chr8	20724206	0	0	0.0	0
chr8	20829331	0	0	0.0	0
chr8	20829728	0	0	0.0	0
chr8	20884197	0	0	0.0	0
chr8	21021566	0	0	0.0	0
chr8	21049521	0	0	0.0	0
chr8	21053918	0	0	0.0	0
chr8	21171925	0	0	0.0	0
chr8	21324279	0	0	0.0	0
chr8	21343710	0	0	0.0	0
chr8	21462621	0	0	0.0	0
chr8	21610726	0	0	0.0	0
chr8	21672276	0	0	0.0	0
chr8	21702895	0	0	0.0	0
chr8	21710531	0	0	0.0	0
chr8	21805946	0	0	0.0	0
chr8	22067254	0	0	0.0	0
chr8	22121371	0	0	0.0	0
chr8	22154422	0	0	0.0	0
chr8	22194607	0	0	0.0	0
chr8	22287142	0	0	0.0	0
chr8	22380693	1	37	0.5286	1
chr8	22487079	0	0	0.0	0
chr8	22573981	0	1	0.0141	0
chr8	22606147	0	0	0.0	0
chr8	22669765	0	0	0.0	0
chr8	22681909	0	0	0.0	0
chr8	22719316	0	0	0.0	0
chr8	22725471	0	0	0.0	0
chr8	22756811	0	0	0.0	0
chr8	22840503	0	0	0.0	0
chr8	22946760	0	1	0.0189	0
chr8	22999316	0	0	0.0	0
chr8	23034322	0	0	0.0	0
chr8	23043299	0	0	0.0	0
chr8	23112494	0	0	0.0	0
chr8	23135923	0	0	0.0	0
chr8	23171714	0	0	0.0	0
chr8	23220734	0	0	0.0	0
chr8	23223868	0	0	0.0	0
chr8	23356449	0	0	0.0	0
chr8	23524410	0	0	0.0	0
chr8	23552280	0	0	0.0	0
chr8	23577870	0	0	0.0	0
chr8	23798243	0	0	0.0	0
chr8	23804732	0	0	0.0	0
chr8	23864207	0	0	0.0	0
chr8	23977875	0	0	0.0	0
chr8	23989576	0	0	0.0	0
chr8	24076978	0	0	0.0	0
chr8	24141154	0	0	0.0	0
chr8	24278949	0	0	0.0	0
chr8	24346520	0	0	0.0	0
chr8	24515468	0	0	0.0	0
chr8	24529896	0	0	0.0	0
chr8	24548556	0	0	0.0	0
chr8	24769030	0	1	0.0227	0
chr8	24896326	0	0	0.0	0
chr8	24986416	0	0	0.0	0
chr8	25084172	0	0	0.0	0
chr8	25142362	0	0	0.0	0
chr8	25260201	0	0	0.0	0
chr8	25281106	0	0	0.0	0
chr8	25290107	0	0	0.0	0
chr8	25343752	0	0	0.0	0
chr8	25438157	0	0	0.0	0
chr8	25488013	0	0	0.0	0
chr8	25769122	0	0	0.0	0
chr8	25796084	0	0	0.0	0
chr8	25813890	0	0	0.0	0
chr8	25846852	0	0	0.0	0
chr8	25925094	0	0	0.0	0
chr8	25950656	0	0	0.0	0
chr8	25952643	0	0	0.0	0
chr8	26070064	0	0	0.0	0
chr8	26144033	0	0	0.0	0
chr8	26330581	0	0	0.0	0
chr8	26437651	0	0	0.0	0
chr8	26499785	0	0	0.0	0
chr8	26545543	0	0	0.0	0
chr8	26612844	0	0	0.0	0
chr8	26888363	0	0	0.0	0
chr8	26960740	0	0	0.0	0
chr8	27224390	0	0	0.0	0
chr8	27298567	0	0	0.0	0
chr8	27428719	0	0	0.0	0
chr8	27481626	0	0	0.0	0
chr8	27521176	0	0	0.0	0
chr8	27563703	0	0	0.0	0
chr8	27581554	0	0	0.0	0
chr8	27606540	0	0	0.0	0
chr8	27653669	0	0	0.0	0
chr8	27686190	0	0	0.0	0
chr8	27904540	0	0	0.0	0
chr8	27983720	0	0	0.0	0
chr8	28421421	0	0	0.0	0
chr8	28461356	0	0	0.0	0
chr8	28549218	0	0	0.0	0
chr8	29045903	0	0	0.0	0
chr8	29110712	0	0	0.0	0
chr8	29204982	0	0	0.0	0
chr8	29396487	0	0	0.0	0
chr8	29440741	0	0	0.0	0
chr8	29495537	0	0	0.0	0
chr8	29568789	0	0	0.0	0
chr8	29662274	1	50	0.8929	1
chr8	29725572	0	0	0.0	0
chr8	29734445	0	0	0.0	0
chr8	29759894	0	0	0.0	0
chr8	29880759	0	0	0.0	0
chr8	29887388	0	0	0.0	0
chr8	29934796	0	0	0.0	0
chr8	29988186	0	0	0.0	0
chr8	30058867	0	0	0.0	0
chr8	30086578	0	0	0.0	0
chr8	30094522	0	0	0.0	0
chr8	30151332	0	0	0.0	0
chr8	30162183	0	0	0.0	0
chr8	30269548	0	0	0.0	0
chr8	30429010	0	0	0.0	0
chr8	30431140	0	0	0.0	0
chr8	30588798	0	0	0.0	0
chr8	30730523	0	0	0.0	0
chr8	30773509	0	0	0.0	0
chr8	30868429	0	0	0.0	0
chr8	30903349	0	0	0.0	0
chr8	30964075	0	0	0.0	0
chr8	31009210	0	0	0.0	0
chr8	31246405	0	0	0.0	0
chr8	31267603	0	0	0.0	0
chr8	31373972	0	0	0.0	0
chr8	31416724	0	0	0.0	0
chr8	31438860	0	0	0.0	0
chr8	31452466	0	0	0.0	0
chr8	31478493	0	0	0.0	0
chr8	31545402	0	0	0.0	0
chr8	31645219	0	0	0.0	0
chr8	32006623	0	0	0.0	0
chr8	32147463	0	0	0.0	0
chr8	32297588	0	0	0.0	0
chr8	32379010	0	0	0.0	0
chr8	32456889	0	0	0.0	0
chr8	32463319	0	0	0.0	0
chr8	32493338	0	0	0.0	0
chr8	32655403	0	0	0.0	0
chr8	32778815	0	0	0.0	0
chr8	32856674	0	0	0.0	0
chr8	32928119	0	0	0.0	0
chr8	33016654	0	0	0.0	0
chr8	33311566	0	0	0.0	0
chr8	33338174	0	0	0.0	0
chr8	33352796	0	0	0.0	0
chr8	33436668	0	0	0.0	0
chr8	33529020	0	0	0.0	0
chr8	33594081	0	0	0.0	0
chr8	33742477	0	0	0.0	0
chr8	33763179	0	0	0.0	0
chr8	33797893	0	0	0.0	0
chr8	33967001	0	0	0.0	0
chr8	33973939	0	0	0.0	0
chr8	34035661	0	0	0.0	0
chr8	34047133	0	0	0.0	0
chr8	34271074	0	0	0.0	0
chr8	34349951	0	0	0.0	0
chr8	34525566	0	0	0.0	0
chr8	34535798	0	0	0.0	0
chr8	34542963	0	0	0.0	0
chr8	34629582	0	0	0.0	0
chr8	34770253	0	0	0.0	0
chr8	34786392	0	0	0.0	0
chr8	34809171	0	0	0.0	0
chr8	34872572	0	0	0.0	0
chr8	34880807	0	0	0.0	0
chr8	34985193	0	0	0.0	0
chr8	35099798	0	0	0.0	0
chr8	35142224	0	0	0.0	0
chr8	35298263	0	0	0.0	0
chr8	35398588	0	0	0.0	0
chr8	35566595	0	0	0.0	0
chr8	35609817	0	0	0.0	0
chr8	35863508	0	0	0.0	0
chr8	36017167	0	0	0.0	0
chr8	36181904	0	0	0.0	0
chr8	36307724	0	0	0.0	0
chr8	36395534	0	0	0.0	0
chr8	36415816	0	0	0.0	0
chr8	36440890	0	0	0.0	0
chr8	36511007	0	0	0.0	0
chr8	36587197	0	0	0.0	0
chr8	36907278	0	0	0.0	0
chr8	37347431	0	0	0.0	0
chr8	37369155	0	0	0.0	0
chr8	37380167	0	0	0.0	0
chr8	37419913	0	0	0.0	0
chr8	37445161	0	1	0.025	0
chr8	37529809	0	0	0.0	0
chr8	37594944	0	0	0.0	0
chr8	37690321	0	0	0.0	0
chr8	37789630	0	0	0.0	0
chr8	37877120	0	0	0.0	0
chr8	37898858	1	6	0.24	1
chr8	37904511	0	0	0.0	0
chr8	37961046	0	0	0.0	0
chr8	37976926	0	0	0.0	0
chr8	37978550	0	0	0.0	0
chr8	37979270	0	0	0.0	0
chr8	38889969	0	1	0.0455	0
chr8	38938405	0	0	0.0	0
chr8	39001474	0	0	0.0	0
chr8	39021819	0	0	0.0	0
chr8	39122109	0	0	0.0	0
chr8	39357432	0	0	0.0	0
chr8	39414879	0	0	0.0	0
chr8	39580866	0	0	0.0	0
chr8	39650907	0	0	0.0	0
chr8	39870952	0	0	0.0	0
chr8	39988950	0	0	0.0	0
chr8	39994998	0	0	0.0	0
chr8	40203762	0	2	0.0308	0
chr8	40336047	0	0	0.0	0
chr8	40347129	0	0	0.0	0
chr8	40393554	0	0	0.0	0
chr8	40417946	0	0	0.0	0
chr8	40418367	0	0	0.0	0
chr8	40430904	0	0	0.0	0
chr8	40492088	0	0	0.0	0
chr8	40599194	0	0	0.0	0
chr8	40752803	0	0	0.0	0
chr8	40782964	0	0	0.0	0
chr8	40864692	0	0	0.0	0
chr8	41008638	0	0	0.0	0
chr8	41103588	0	0	0.0	0
chr8	41202661	0	0	0.0	0
chr8	41301576	0	0	0.0	0
chr8	41329150	0	0	0.0	0
chr8	41340583	0	0	0.0	0
chr8	41341790	0	0	0.0	0
chr8	41357220	0	0	0.0	0
chr8	41431378	0	0	0.0	0
chr8	41441688	0	0	0.0	0
chr8	41463223	0	0	0.0	0
chr8	41465768	0	1	0.0141	0
chr8	41569714	0	0	0.0	0
chr8	41604371	0	0	0.0	0
chr8	41640801	0	0	0.0	0
chr8	41665647	0	0	0.0	0
chr8	41687023	0	0	0.0	0
chr8	41722548	0	0	0.0	0
chr8	41730826	0	0	0.0	0
chr8	41762758	0	0	0.0	0
chr8	41773867	0	0	0.0	0
chr8	41789228	0	0	0.0	0
chr8	41810608	0	0	0.0	0
chr8	41916184	0	0	0.0	0
chr8	41953852	0	0	0.0	0
chr8	41967687	0	0	0.0	0
chr8	42140870	0	0	0.0	0
chr8	42152343	0	0	0.0	0
chr8	42217937	0	0	0.0	0
chr8	42218403	0	0	0.0	0
chr8	42280136	0	0	0.0	0
chr8	42326207	0	0	0.0	0
chr8	42439307	0	0	0.0	0
chr8	42731246	0	0	0.0	0
chr8	42982499	0	0	0.0	0
chr8	43178132	0	0	0.0	0
chr8	43212996	0	0	0.0	0
chr8	43270749	0	0	0.0	0
chr8	43423557	0	0	0.0	0
chr8	43454979	0	0	0.0	0
chr8	43465443	0	0	0.0	0
chr8	43519133	0	0	0.0	0
chr8	43597031	0	0	0.0	0
chr8	43624122	0	0	0.0	0
chr8	43641863	0	0	0.0	0
chr8	43694118	0	0	0.0	0
chr8	43841095	0	0	0.0	0
chr8	46012146	0	0	0.0	0
chr8	46089669	0	0	0.0	0
chr8	46097939	0	0	0.0	0
chr8	46115210	0	0	0.0	0
chr8	46116383	0	0	0.0	0
chr8	46141452	0	0	0.0	0
chr8	46144929	0	0	0.0	0
chr8	46152239	0	0	0.0	0
chr8	46187802	0	0	0.0	0
chr8	46224173	0	0	0.0	0
chr8	46463576	0	0	0.0	0
chr8	46510190	0	0	0.0	0
chr8	46559629	0	0	0.0	0
chr8	46667544	0	1	0.0147	0
chr8	46806892	0	1	0.013	0
chr8	46999515	0	0	0.0	0
chr8	47024591	0	0	0.0	0
chr8	47207303	0	1	0.0118	0
chr8	47553594	0	0	0.0	0
chr8	47641072	0	0	0.0	0
chr8	47725182	0	0	0.0	0
chr8	47751568	0	0	0.0	0
chr8	47752808	0	1	0.0114	0
chr8	47860775	0	1	0.027	0
chr8	47887083	0	0	0.0	0
chr8	47957912	0	0	0.0	0
chr8	48043651	0	0	0.0	0
chr8	48143198	0	0	0.0	0
chr8	48392087	0	0	0.0	0
chr8	48396650	0	0	0.0	0
chr8	48431750	0	1	0.0147	0
chr8	48433056	0	1	0.0139	0
chr8	48486395	0	0	0.0	0
chr8	48589872	0	0	0.0	0
chr8	48592849	0	0	0.0	0
chr8	48653149	0	0	0.0	0
chr8	48715987	0	0	0.0	0
chr8	48914648	0	0	0.0	0
chr8	48923896	0	0	0.0	0
chr8	48973382	0	0	0.0	0
chr8	49263645	0	0	0.0	0
chr8	49336369	0	1	0.0208	0
chr8	49429876	0	0	0.0	0
chr8	49652670	0	0	0.0	0
chr8	49756639	0	0	0.0	0
chr8	49865023	0	0	0.0	0
chr8	50010776	0	1	0.0769	0
chr8	50260861	0	0	0.0	0
chr8	50405676	0	0	0.0	0
chr8	50419475	0	0	0.0	0
chr8	50469394	0	0	0.0	0
chr8	50630376	0	0	0.0	0
chr8	50712700	0	0	0.0	0
chr8	50792932	0	0	0.0	0
chr8	50816853	0	0	0.0	0
chr8	50874441	0	0	0.0	0
chr8	51080465	0	0	0.0	0
chr8	51247487	0	0	0.0	0
chr8	51295749	0	0	0.0	0
chr8	51377890	0	0	0.0	0
chr8	51394946	0	1	0.0244	0
chr8	51457312	0	0	0.0	0
chr8	51507422	0	0	0.0	0
chr8	51510979	0	0	0.0	0
chr8	51698654	0	0	0.0	0
chr8	51736878	0	0	0.0	0
chr8	51751880	0	0	0.0	0
chr8	52031925	0	0	0.0	0
chr8	52214701	0	0	0.0	0
chr8	52314942	0	1	0.0208	0
chr8	52433781	0	0	0.0	0
chr8	52846578	0	0	0.0	0
chr8	52874997	0	0	0.0	0
chr8	52958201	0	0	0.0	0
chr8	53025747	0	0	0.0	0
chr8	53071156	0	0	0.0	0
chr8	53139237	0	0	0.0	0
chr8	53193161	0	0	0.0	0
chr8	53209363	0	0	0.0	0
chr8	53215337	0	0	0.0	0
chr8	53439113	0	0	0.0	0
chr8	53565042	0	0	0.0	0
chr8	53751331	0	0	0.0	0
chr8	53759169	0	0	0.0	0
chr8	53879603	0	0	0.0	0
chr8	53942631	0	0	0.0	0
chr8	54001094	0	0	0.0	0
chr8	54366149	0	0	0.0	0
chr8	54443761	0	0	0.0	0
chr8	54458231	0	0	0.0	0
chr8	54503500	0	0	0.0	0
chr8	54548768	0	2	0.04	0
chr8	54572557	0	0	0.0	0
chr8	54579951	0	0	0.0	0
chr8	54849297	0	0	0.0	0
chr8	54977180	0	0	0.0	0
chr8	55059420	0	0	0.0	0
chr8	55096902	0	0	0.0	0
chr8	55128225	0	0	0.0	0
chr8	55228670	0	0	0.0	0
chr8	55266807	0	0	0.0	0
chr8	55277274	0	0	0.0	0
chr8	55312886	0	0	0.0	0
chr8	55317665	0	0	0.0	0
chr8	55991322	0	0	0.0	0
chr8	56007243	0	0	0.0	0
chr8	56100821	0	0	0.0	0
chr8	56111527	0	0	0.0	0
chr8	56234594	0	0	0.0	0
chr8	56338052	0	0	0.0	0
chr8	56573116	0	0	0.0	0
chr8	56629017	0	0	0.0	0
chr8	56662643	0	0	0.0	0
chr8	56959466	0	0	0.0	0
chr8	56964528	0	0	0.0	0
chr8	57268650	0	0	0.0	0
chr8	57275096	0	0	0.0	0
chr8	57275895	0	0	0.0	0
chr8	57308833	0	0	0.0	0
chr8	57326220	0	0	0.0	0
chr8	57355304	0	0	0.0	0
chr8	57361273	0	0	0.0	0
chr8	57524835	0	0	0.0	0
chr8	57646864	0	0	0.0	0
chr8	57677230	0	0	0.0	0
chr8	57696028	0	0	0.0	0
chr8	57839529	0	0	0.0	0
chr8	57901487	0	0	0.0	0
chr8	57979857	0	0	0.0	0
chr8	58121391	0	0	0.0	0
chr8	58129495	0	0	0.0	0
chr8	58332574	0	0	0.0	0
chr8	58411443	0	0	0.0	0
chr8	58411799	0	0	0.0	0
chr8	58551973	0	0	0.0	0
chr8	58749876	0	0	0.0	0
chr8	58855543	0	0	0.0	0
chr8	58890446	0	0	0.0	0
chr8	59012294	0	0	0.0	0
chr8	59038273	0	0	0.0	0
chr8	59274613	0	0	0.0	0
chr8	59328555	0	0	0.0	0
chr8	59403747	0	0	0.0	0
chr8	59524528	0	0	0.0	0
chr8	59559432	0	0	0.0	0
chr8	59588808	0	0	0.0	0
chr8	59655310	0	0	0.0	0
chr8	59680379	0	0	0.0	0
chr8	59683487	0	0	0.0	0
chr8	59683966	0	0	0.0	0
chr8	59993361	0	0	0.0	0
chr8	60000230	0	0	0.0	0
chr8	60041039	0	0	0.0	0
chr8	60082805	0	0	0.0	0
chr8	60083973	0	0	0.0	0
chr8	60293777	0	0	0.0	0
chr8	60310053	0	0	0.0	0
chr8	60583795	0	0	0.0	0
chr8	60664195	0	0	0.0	0
chr8	60981517	0	0	0.0	0
chr8	61112769	0	0	0.0	0
chr8	61227934	0	0	0.0	0
chr8	61241652	0	0	0.0	0
chr8	61336905	0	1	0.027	0
chr8	61554207	0	1	0.04	0
chr8	61581445	0	0	0.0	0
chr8	61854320	0	0	0.0	0
chr8	61870105	0	0	0.0	0
chr8	62293520	0	0	0.0	0
chr8	62397629	0	0	0.0	0
chr8	62492876	0	0	0.0	0
chr8	62523895	0	0	0.0	0
chr8	62577861	0	0	0.0	0
chr8	62861211	0	0	0.0	0
chr8	63026778	0	0	0.0	0
chr8	63078035	0	0	0.0	0
chr8	63084990	0	0	0.0	0
chr8	63174550	0	0	0.0	0
chr8	63263983	0	0	0.0	0
chr8	63394889	0	0	0.0	0
chr8	63417197	1	32	0.4848	1
chr8	63426176	0	0	0.0	0
chr8	63441134	0	0	0.0	0
chr8	63584353	0	0	0.0	0
chr8	63648515	0	0	0.0	0
chr8	63761357	0	0	0.0	0
chr8	64056816	0	0	0.0	0
chr8	64310808	0	0	0.0	0
chr8	64352620	0	0	0.0	0
chr8	64404826	0	0	0.0	0
chr8	64581677	0	0	0.0	0
chr8	64624543	1	4	0.0597	1
chr8	64672443	0	0	0.0	0
chr8	64764722	0	0	0.0	0
chr8	64884297	0	0	0.0	0
chr8	64916091	0	0	0.0	0
chr8	64956430	0	0	0.0	0
chr8	64988140	0	0	0.0	0
chr8	65025725	0	0	0.0	0
chr8	65042124	0	0	0.0	0
chr8	65232571	0	0	0.0	0
chr8	65269536	0	2	0.0278	0
chr8	65316266	0	1	0.0196	0
chr8	65327304	0	0	0.0	0
chr8	65514746	0	0	0.0	0
chr8	65779779	0	0	0.0	0
chr8	65782785	0	0	0.0	0
chr8	65975252	0	0	0.0	0
chr8	65977809	0	0	0.0	0
chr8	66128414	0	0	0.0	0
chr8	66239216	0	0	0.0	0
chr8	66439478	0	0	0.0	0
chr8	66463113	0	0	0.0	0
chr8	66523657	0	0	0.0	0
chr8	66831901	0	0	0.0	0
chr8	66848564	0	0	0.0	0
chr8	66875101	0	0	0.0	0
chr8	67059374	0	0	0.0	0
chr8	67320592	0	0	0.0	0
chr8	67496053	0	0	0.0	0
chr8	67718131	0	0	0.0	0
chr8	67759993	0	0	0.0	0
chr8	67761413	0	0	0.0	0
chr8	67819244	0	0	0.0	0
chr8	67979605	0	0	0.0	0
chr8	67999386	0	0	0.0	0
chr8	68250116	0	0	0.0	0
chr8	68265320	0	0	0.0	0
chr8	68274492	0	0	0.0	0
chr8	68393176	0	1	0.025	0
chr8	68709438	0	0	0.0	0
chr8	68990038	0	0	0.0	0
chr8	69074824	0	0	0.0	0
chr8	69131813	0	0	0.0	0
chr8	69280491	0	0	0.0	0
chr8	69281047	0	0	0.0	0
chr8	69447123	0	0	0.0	0
chr8	69478199	0	0	0.0	0
chr8	69478609	0	0	0.0	0
chr8	69548355	0	0	0.0	0
chr8	69609435	0	0	0.0	0
chr8	69623277	0	0	0.0	0
chr8	69709765	0	0	0.0	0
chr8	69893569	0	0	0.0	0
chr8	70058515	0	0	0.0	0
chr8	70090099	0	0	0.0	0
chr8	70091755	0	0	0.0	0
chr8	70189337	0	0	0.0	0
chr8	70288000	0	0	0.0	0
chr8	70396702	0	0	0.0	0
chr8	70398982	0	0	0.0	0
chr8	70581661	0	0	0.0	0
chr8	70837683	0	0	0.0	0
chr8	70918067	0	0	0.0	0
chr8	70954596	0	0	0.0	0
chr8	71090040	0	0	0.0	0
chr8	71197505	0	0	0.0	0
chr8	71223093	0	0	0.0	0
chr8	71301144	0	0	0.0	0
chr8	71452650	0	0	0.0	0
chr8	71917760	0	0	0.0	0
chr8	71938799	0	0	0.0	0
chr8	71981633	0	0	0.0	0
chr8	72112029	0	0	0.0	0
chr8	72143744	0	0	0.0	0
chr8	72205340	0	0	0.0	0
chr8	72371081	0	0	0.0	0
chr8	72403904	0	0	0.0	0
chr8	72405599	0	0	0.0	0
chr8	72460065	0	0	0.0	0
chr8	72545239	0	0	0.0	0
chr8	72582817	0	1	0.0185	0
chr8	72628764	0	0	0.0	0
chr8	72671768	0	0	0.0	0
chr8	72807720	0	0	0.0	0
chr8	72898171	0	0	0.0	0
chr8	73148352	0	0	0.0	0
chr8	73191737	0	0	0.0	0
chr8	73203162	0	0	0.0	0
chr8	73218738	0	0	0.0	0
chr8	73299928	0	0	0.0	0
chr8	73418199	0	0	0.0	0
chr8	73484847	0	0	0.0	0
chr8	73739626	0	0	0.0	0
chr8	73786560	0	0	0.0	0
chr8	73812558	0	0	0.0	0
chr8	73908758	0	0	0.0	0
chr8	73956899	0	0	0.0	0
chr8	73967117	0	0	0.0	0
chr8	73972769	0	0	0.0	0
chr8	74039490	0	0	0.0	0
chr8	74079928	0	0	0.0	0
chr8	74086733	0	0	0.0	0
chr8	74153531	0	0	0.0	0
chr8	74303710	0	0	0.0	0
chr8	74330179	0	0	0.0	0
chr8	74414560	0	0	0.0	0
chr8	74514822	0	1	0.0175	0
chr8	74577332	0	0	0.0	0
chr8	74776706	0	0	0.0	0
chr8	74844956	0	0	0.0	0
chr8	75011470	0	0	0.0	0
chr8	75126215	0	0	0.0	0
chr8	75198606	0	1	0.0156	0
chr8	75219286	0	0	0.0	0
chr8	75296977	0	0	0.0	0
chr8	75771626	0	0	0.0	0
chr8	75808722	0	0	0.0	0
chr8	75843922	0	0	0.0	0
chr8	75847099	0	0	0.0	0
chr8	75995503	0	0	0.0	0
chr8	76286424	0	0	0.0	0
chr8	76292376	0	0	0.0	0
chr8	76319756	0	0	0.0	0
chr8	76418329	0	0	0.0	0
chr8	76442178	0	0	0.0	0
chr8	76550548	0	0	0.0	0
chr8	76558046	0	0	0.0	0
chr8	76665318	0	0	0.0	0
chr8	76711629	0	0	0.0	0
chr8	76740536	0	0	0.0	0
chr8	76837033	0	0	0.0	0
chr8	77133712	0	0	0.0	0
chr8	77408490	0	0	0.0	0
chr8	77411804	0	0	0.0	0
chr8	77619740	0	0	0.0	0
chr8	77648667	0	0	0.0	0
chr8	77728611	0	1	0.0227	0
chr8	77919130	0	0	0.0	0
chr8	78411696	0	0	0.0	0
chr8	78413995	0	0	0.0	0
chr8	78437783	0	0	0.0	0
chr8	78444894	0	0	0.0	0
chr8	78668720	0	0	0.0	0
chr8	78864242	0	0	0.0	0
chr8	78883580	0	0	0.0	0
chr8	78946873	0	0	0.0	0
chr8	79377216	0	0	0.0	0
chr8	79392852	0	0	0.0	0
chr8	79435651	0	0	0.0	0
chr8	79502489	0	0	0.0	0
chr8	79559963	0	0	0.0	0
chr8	79584549	0	0	0.0	0
chr8	79609313	0	0	0.0	0
chr8	79670207	0	0	0.0	0
chr8	79765302	0	0	0.0	0
chr8	79919385	0	0	0.0	0
chr8	80126875	0	0	0.0	0
chr8	80534423	0	0	0.0	0
chr8	80667028	0	0	0.0	0
chr8	80675356	0	0	0.0	0
chr8	80729263	0	0	0.0	0
chr8	80760083	0	0	0.0	0
chr8	80838911	0	0	0.0	0
chr8	80924343	0	0	0.0	0
chr8	81058225	0	0	0.0	0
chr8	81194778	0	0	0.0	0
chr8	81213021	0	0	0.0	0
chr8	81230176	0	0	0.0	0
chr8	81459146	0	1	0.0312	0
chr8	81473016	0	0	0.0	0
chr8	81631021	0	0	0.0	0
chr8	81631076	0	0	0.0	0
chr8	81760073	0	0	0.0	0
chr8	81849064	0	0	0.0	0
chr8	81906023	0	0	0.0	0
chr8	82035018	0	0	0.0	0
chr8	82091845	0	0	0.0	0
chr8	82248247	0	0	0.0	0
chr8	82346144	0	0	0.0	0
chr8	82655839	0	0	0.0	0
chr8	82663711	0	0	0.0	0
chr8	82733466	0	0	0.0	0
chr8	83037736	0	0	0.0	0
chr8	83066698	0	0	0.0	0
chr8	83095542	0	0	0.0	0
chr8	83097404	0	0	0.0	0
chr8	83208389	0	0	0.0	0
chr8	83372993	0	0	0.0	0
chr8	83602559	0	0	0.0	0
chr8	83761919	0	0	0.0	0
chr8	83912721	0	0	0.0	0
chr8	83943480	0	0	0.0	0
chr8	83966196	0	0	0.0	0
chr8	84445211	0	0	0.0	0
chr8	84476100	0	0	0.0	0
chr8	84978673	0	0	0.0	0
chr8	85087135	0	0	0.0	0
chr8	85403127	0	0	0.0	0
chr8	85424126	0	0	0.0	0
chr8	85438605	1	14	0.4516	1
chr8	85470884	0	0	0.0	0
chr8	85480705	0	0	0.0	0
chr8	85535541	0	0	0.0	0
chr8	85591864	0	0	0.0	0
chr8	85655835	0	0	0.0	0
chr8	85662672	0	0	0.0	0
chr8	85714685	0	0	0.0	0
chr8	85736139	0	0	0.0	0
chr8	85745691	0	0	0.0	0
chr8	85764058	0	0	0.0	0
chr8	85776252	0	0	0.0	0
chr8	85791527	0	0	0.0	0
chr8	85803720	0	0	0.0	0
chr8	85815911	0	0	0.0	0
chr8	85828101	0	0	0.0	0
chr8	86191024	0	0	0.0	0
chr8	86209189	0	0	0.0	0
chr8	86274615	0	0	0.0	0
chr8	86295873	0	0	0.0	0
chr8	86334967	0	0	0.0	0
chr8	86451127	0	0	0.0	0
chr8	86563171	0	0	0.0	0
chr8	86594183	0	0	0.0	0
chr8	86603318	0	0	0.0	0
chr8	86619882	0	0	0.0	0
chr8	86624052	0	0	0.0	0
chr8	86726552	0	0	0.0	0
chr8	86859337	0	0	0.0	0
chr8	87089486	0	0	0.0	0
chr8	87385998	0	0	0.0	0
chr8	87392651	0	0	0.0	0
chr8	87778683	0	0	0.0	0
chr8	87860035	0	0	0.0	0
chr8	87906354	0	0	0.0	0
chr8	87917896	0	0	0.0	0
chr8	88070415	0	0	0.0	0
chr8	88081069	0	0	0.0	0
chr8	88081341	0	0	0.0	0
chr8	88164876	0	0	0.0	0
chr8	88323220	0	0	0.0	0
chr8	88399741	0	0	0.0	0
chr8	88450351	0	0	0.0	0
chr8	88627521	0	0	0.0	0
chr8	88724752	0	0	0.0	0
chr8	88859912	0	0	0.0	0
chr8	89147163	0	0	0.0	0
chr8	89192403	0	0	0.0	0
chr8	89219056	0	0	0.0	0
chr8	89304485	0	0	0.0	0
chr8	89515914	0	0	0.0	0
chr8	89673335	0	0	0.0	0
chr8	89867583	0	0	0.0	0
chr8	90008716	0	0	0.0	0
chr8	90109063	0	0	0.0	0
chr8	90129495	0	0	0.0	0
chr8	90137784	0	0	0.0	0
chr8	90189974	0	0	0.0	0
chr8	90734079	1	20	0.3279	1
chr8	90900830	0	0	0.0	0
chr8	91002166	0	0	0.0	0
chr8	91040283	0	0	0.0	0
chr8	91041996	0	0	0.0	0
chr8	91068387	0	0	0.0	0
chr8	91185107	0	0	0.0	0
chr8	91206975	0	0	0.0	0
chr8	91326594	0	0	0.0	0
chr8	91380192	0	0	0.0	0
